Date,Open,High,Low,Close,Change,Percent_Change,Turnover
2011-09-19,317.00,317.00,317.00,317.00,-1.19,-0.37,0.00
2011-09-20,320.00,320.00,320.00,320.00,2.71,0.85,0.00
2011-09-21,323.00,323.00,323.00,323.00,2.92,0.91,0.00
2011-09-22,328.00,328.00,328.00,328.00,4.55,1.41,0.00
2011-09-25,332.00,332.00,332.00,332.00,4.03,1.23,0.00
2011-09-26,331.00,331.00,331.00,331.00,-0.48,-0.15,0.00
2011-09-27,331.00,331.00,331.00,331.00,0.33,0.10,0.00
2011-09-29,331.00,331.00,331.00,331.00,0.03,0.01,0.00
2011-10-02,331.00,331.00,331.00,331.00,-0.05,-0.01,0.00
2011-10-09,331.00,331.00,331.00,331.00,-0.28,-0.09,0.00
2011-10-10,333.00,333.00,333.00,333.00,2.22,0.67,0.00
2011-10-12,334.00,334.00,334.00,334.00,1.18,0.36,0.00
2011-10-13,333.00,333.00,333.00,333.00,-1.01,-0.30,0.00
2011-10-16,332.00,332.00,332.00,332.00,-1.88,-0.56,0.00
2011-10-17,331.00,331.00,331.00,331.00,-0.60,-0.18,0.00
2011-10-18,330.00,330.00,330.00,330.00,-1.04,-0.32,0.00
2011-10-19,330.00,330.00,330.00,330.00,-0.29,-0.09,0.00
2011-10-20,328.00,328.00,328.00,328.00,-1.48,-0.45,0.00
2011-10-23,326.00,326.00,326.00,326.00,-1.76,-0.54,0.00
2011-10-24,327.00,327.00,327.00,327.00,0.37,0.11,0.00
2011-10-25,328.00,328.00,328.00,328.00,1.20,0.37,0.00
2011-10-30,328.00,328.00,328.00,328.00,-0.30,-0.09,0.00
2011-10-31,330.00,330.00,330.00,330.00,2.52,0.77,0.00
2011-11-02,347.00,347.00,347.00,347.00,16.61,5.03,0.00
2011-11-03,344.00,344.00,344.00,344.00,-3.28,-0.95,0.00
2011-11-06,338.00,338.00,338.00,338.00,-5.63,-1.64,0.00
2011-11-08,335.00,335.00,335.00,335.00,-3.16,-0.93,0.00
2011-11-09,332.00,332.00,332.00,332.00,-2.36,-0.70,0.00
2011-11-10,332.00,332.00,332.00,332.00,-0.62,-0.19,0.00
2011-11-13,331.00,331.00,331.00,331.00,-1.25,-0.38,0.00
2011-11-14,331.00,331.00,331.00,331.00,0.14,0.04,0.00
2011-11-15,327.00,327.00,327.00,327.00,-3.72,-1.12,0.00
2011-11-16,326.00,326.00,326.00,326.00,-1.33,-0.41,0.00
2011-11-17,329.00,329.00,329.00,329.00,3.77,1.16,0.00
2011-11-20,328.00,328.00,328.00,328.00,-1.15,-0.35,0.00
2011-11-21,329.00,329.00,329.00,329.00,0.28,0.09,0.00
2011-11-22,327.00,327.00,327.00,327.00,-1.14,-0.34,0.00
2011-11-23,325.00,325.00,325.00,325.00,-2.04,-0.62,0.00
2011-11-24,325.00,325.00,325.00,325.00,-0.79,-0.24,0.00
2011-11-27,325.00,325.00,325.00,325.00,0.09,0.03,0.00
2011-11-28,323.00,323.00,323.00,323.00,-1.35,-0.41,0.00
2011-12-01,323.00,323.00,323.00,323.00,-1.14,-0.35,0.00
2011-12-04,322.00,322.00,322.00,322.00,-0.46,-0.14,0.00
2011-12-05,321.00,321.00,321.00,321.00,-0.88,-0.27,0.00
2011-12-06,321.00,321.00,321.00,321.00,-0.32,-0.10,0.00
2011-12-07,321.00,321.00,321.00,321.00,-0.58,-0.18,0.00
2011-12-08,320.00,320.00,320.00,320.00,-0.35,-0.11,0.00
2011-12-11,318.00,318.00,318.00,318.00,-2.55,-0.80,0.00
2011-12-12,315.00,315.00,315.00,315.00,-2.96,-0.93,0.00
2011-12-13,314.00,314.00,314.00,314.00,-1.02,-0.32,0.00
2011-12-14,317.00,317.00,317.00,317.00,3.69,1.17,0.00
2011-12-15,316.00,316.00,316.00,316.00,-1.13,-0.36,0.00
2011-12-18,314.00,314.00,314.00,314.00,-2.59,-0.82,0.00
2011-12-19,313.00,313.00,313.00,313.00,-0.22,-0.07,0.00
2011-12-20,314.00,314.00,314.00,314.00,0.22,0.07,0.00
2011-12-21,313.00,313.00,313.00,313.00,-0.60,-0.19,0.00
2011-12-22,313.00,313.00,313.00,313.00,-0.15,-0.05,0.00
2011-12-26,312.00,312.00,312.00,312.00,-0.44,-0.14,0.00
2011-12-27,314.00,314.00,314.00,314.00,1.44,0.46,0.00
2011-12-28,314.00,314.00,314.00,314.00,0.24,0.08,0.00
2011-12-29,316.00,316.00,316.00,316.00,1.83,0.58,0.00
2012-01-01,319.00,319.00,319.00,319.00,2.74,0.87,0.00
2012-01-02,324.00,324.00,324.00,324.00,5.64,1.77,0.00
2012-01-03,324.00,324.00,324.00,324.00,-0.23,-0.07,0.00
2012-01-04,319.00,319.00,319.00,319.00,-5.16,-1.59,0.00
2012-01-05,320.00,320.00,320.00,320.00,0.57,0.18,0.00
2012-01-08,317.00,317.00,317.00,317.00,-2.53,-0.79,0.00
2012-01-09,318.00,318.00,318.00,318.00,0.50,0.15,0.00
2012-01-10,320.00,320.00,320.00,320.00,2.07,0.65,0.00
2012-01-11,321.00,321.00,321.00,321.00,1.79,0.56,0.00
2012-01-12,324.00,324.00,324.00,324.00,2.19,0.68,0.00
2012-01-16,322.00,322.00,322.00,322.00,-1.42,-0.44,0.00
2012-01-17,322.00,322.00,322.00,322.00,-0.03,-0.01,0.00
2012-01-18,320.00,320.00,320.00,320.00,-2.21,-0.69,0.00
2012-01-19,321.00,321.00,321.00,321.00,0.61,0.19,0.00
2012-01-22,320.00,320.00,320.00,320.00,-0.35,-0.11,0.00
2012-01-23,318.00,318.00,318.00,318.00,-2.34,-0.73,0.00
2012-01-25,318.00,318.00,318.00,318.00,-0.25,-0.08,0.00
2012-01-26,317.00,317.00,317.00,317.00,-0.92,-0.29,0.00
2012-01-29,317.00,317.00,317.00,317.00,-0.15,-0.05,0.00
2012-01-31,316.00,316.00,316.00,316.00,-0.57,-0.17,0.00
2012-02-01,317.00,317.00,317.00,317.00,0.81,0.26,0.00
2012-02-02,316.00,316.00,316.00,316.00,-0.33,-0.10,0.00
2012-02-05,315.00,315.00,315.00,315.00,-1.73,-0.55,0.00
2012-02-06,314.00,314.00,314.00,314.00,-0.76,-0.24,0.00
2012-02-07,313.00,313.00,313.00,313.00,-0.87,-0.28,0.00
2012-02-08,312.00,312.00,312.00,312.00,-0.64,-0.20,0.00
2012-02-09,312.00,312.00,312.00,312.00,-0.34,-0.11,0.00
2012-02-12,312.00,312.00,312.00,312.00,-0.22,-0.07,0.00
2012-02-13,313.00,313.00,313.00,313.00,0.92,0.30,0.00
2012-02-14,312.00,312.00,312.00,312.00,-0.93,-0.30,0.00
2012-02-15,312.00,312.00,312.00,312.00,-0.10,-0.03,0.00
2012-02-17,312.00,312.00,312.00,312.00,0.36,0.12,0.00
2012-02-21,312.00,312.00,312.00,312.00,-0.26,-0.08,0.00
2012-02-23,313.00,313.00,313.00,313.00,0.72,0.23,0.00
2012-02-26,312.00,312.00,312.00,312.00,-0.13,-0.04,0.00
2012-02-27,312.00,312.00,312.00,312.00,-0.12,-0.04,0.00
2012-02-28,315.00,315.00,315.00,315.00,2.36,0.76,0.00
2012-02-29,315.00,315.00,315.00,315.00,0.43,0.14,0.00
2012-03-01,317.00,317.00,317.00,317.00,2.24,0.71,0.00
2012-03-04,316.00,316.00,316.00,316.00,-1.62,-0.51,0.00
2012-03-05,316.00,316.00,316.00,316.00,0.69,0.22,0.00
2012-03-06,316.00,316.00,316.00,316.00,-0.57,-0.18,0.00
2012-03-11,315.00,315.00,315.00,315.00,-0.45,-0.14,0.00
2012-03-12,314.00,314.00,314.00,314.00,-1.58,-0.50,0.00
2012-03-13,314.00,314.00,314.00,314.00,0.09,0.03,0.00
2012-03-14,313.00,313.00,313.00,313.00,-0.89,-0.28,0.00
2012-03-15,311.00,311.00,311.00,311.00,-2.24,-0.72,0.00
2012-03-18,303.00,303.00,303.00,303.00,-7.59,-2.44,0.00
2012-03-19,303.00,303.00,303.00,303.00,-0.40,-0.13,0.00
2012-03-20,302.00,302.00,302.00,302.00,-1.20,-0.39,0.00
2012-03-21,304.00,304.00,304.00,304.00,2.09,0.69,0.00
2012-03-25,303.00,303.00,303.00,303.00,-1.02,-0.34,0.00
2012-03-26,301.00,301.00,301.00,301.00,-1.88,-0.62,0.00
2012-03-27,300.00,300.00,300.00,300.00,-0.31,-0.10,0.00
2012-03-28,300.00,300.00,300.00,300.00,-0.34,-0.11,0.00
2012-03-29,299.00,299.00,299.00,299.00,-1.25,-0.41,0.00
2012-04-01,299.00,299.00,299.00,299.00,0.45,0.15,0.00
2012-04-02,301.00,301.00,301.00,301.00,1.96,0.66,0.00
2012-04-03,302.00,302.00,302.00,302.00,0.39,0.13,0.00
2012-04-04,302.00,302.00,302.00,302.00,0.18,0.06,0.00
2012-04-05,302.00,302.00,302.00,302.00,0.56,0.19,0.00
2012-04-08,303.00,303.00,303.00,303.00,0.47,0.15,0.00
2012-04-09,304.00,304.00,304.00,304.00,0.80,0.26,0.00
2012-04-10,306.00,306.00,306.00,306.00,2.31,0.76,0.00
2012-04-11,309.00,309.00,309.00,309.00,3.18,1.04,0.00
2012-04-12,320.00,320.00,320.00,320.00,10.75,3.48,0.00
2012-04-15,337.00,337.00,337.00,337.00,17.41,5.44,0.00
2012-04-16,355.00,355.00,355.00,355.00,17.16,5.09,0.00
2012-04-17,336.00,336.00,336.00,336.00,-18.22,-5.13,0.00
2012-04-18,348.00,348.00,348.00,348.00,11.62,3.45,0.00
2012-04-19,355.00,355.00,355.00,355.00,6.86,1.97,0.00
2012-04-22,369.00,369.00,369.00,369.00,14.32,4.04,0.00
2012-04-24,388.00,388.00,388.00,388.00,19.25,5.22,0.00
2012-04-25,409.00,409.00,409.00,409.00,21.07,5.43,0.00
2012-04-26,425.00,425.00,425.00,425.00,16.05,3.92,0.00
2012-04-29,423.00,423.00,423.00,423.00,-2.47,-0.58,0.00
2012-04-30,405.00,405.00,405.00,405.00,-18.26,-4.32,0.00
2012-05-02,384.00,384.00,384.00,384.00,-20.35,-5.03,0.00
2012-05-03,404.00,404.00,404.00,404.00,19.86,5.16,0.00
2012-05-07,428.00,428.00,428.00,428.00,24.19,5.98,0.00
2012-05-08,433.00,433.00,433.00,433.00,4.39,1.02,0.00
2012-05-09,420.00,420.00,420.00,420.00,-13.05,-3.01,0.00
2012-05-10,411.00,411.00,411.00,411.00,-8.38,-2.00,0.00
2012-05-13,391.00,391.00,391.00,391.00,-20.77,-5.05,0.00
2012-05-14,373.00,373.00,373.00,373.00,-17.44,-4.46,0.00
2012-05-15,392.00,392.00,392.00,392.00,18.71,5.01,0.00
2012-05-16,412.00,412.00,412.00,412.00,20.30,5.18,0.00
2012-05-17,416.00,416.00,416.00,416.00,4.18,1.01,0.00
2012-05-20,409.00,409.00,409.00,409.00,-7.77,-1.87,0.00
2012-05-21,414.00,414.00,414.00,414.00,5.54,1.36,0.00
2012-05-22,406.00,406.00,406.00,406.00,-8.06,-1.95,0.00
2012-05-23,386.00,386.00,386.00,386.00,-20.42,-5.03,0.00
2012-05-24,399.00,399.00,399.00,399.00,12.93,3.35,0.00
2012-05-27,413.00,413.00,413.00,413.00,14.28,3.58,0.00
2012-05-29,392.00,392.00,392.00,392.00,-20.98,-5.08,0.00
2012-05-30,373.00,373.00,373.00,373.00,-18.69,-4.77,0.00
2012-05-31,374.00,374.00,374.00,374.00,0.35,0.09,0.00
2012-06-03,391.00,391.00,391.00,391.00,17.43,4.67,0.00
2012-06-04,382.00,382.00,382.00,382.00,-9.40,-2.40,0.00
2012-06-05,373.00,373.00,373.00,373.00,-8.55,-2.24,0.00
2012-06-06,366.00,366.00,366.00,366.00,-7.50,-2.01,0.00
2012-06-07,370.00,370.00,370.00,370.00,4.24,1.16,0.00
2012-06-10,364.00,364.00,364.00,364.00,-6.24,-1.69,0.00
2012-06-11,366.00,366.00,366.00,366.00,2.78,0.77,0.00
2012-06-12,368.00,368.00,368.00,368.00,1.61,0.44,0.00
2012-06-13,366.00,366.00,366.00,366.00,-1.72,-0.47,0.00
2012-06-14,365.00,365.00,365.00,365.00,-1.53,-0.42,0.00
2012-06-17,361.00,361.00,361.00,361.00,-3.69,-1.01,0.00
2012-06-18,363.00,363.00,363.00,363.00,1.65,0.46,0.00
2012-06-19,362.00,362.00,362.00,362.00,-1.13,-0.31,0.00
2012-06-20,364.00,364.00,364.00,364.00,2.02,0.56,0.00
2012-06-21,365.00,365.00,365.00,365.00,1.62,0.44,0.00
2012-06-25,375.00,375.00,375.00,375.00,10.26,2.81,0.00
2012-06-26,368.00,368.00,368.00,368.00,-6.93,-1.84,0.00
2012-06-27,374.00,374.00,374.00,374.00,5.28,1.43,0.00
2012-06-28,377.00,377.00,377.00,377.00,3.72,1.00,0.00
2012-07-01,375.00,375.00,375.00,375.00,-2.96,-0.78,0.00
2012-07-02,373.00,373.00,373.00,373.00,-1.59,-0.43,0.00
2012-07-03,374.00,374.00,374.00,374.00,1.33,0.36,0.00
2012-07-04,377.00,377.00,377.00,377.00,2.93,0.78,0.00
2012-07-05,377.00,377.00,377.00,377.00,0.20,0.05,0.00
2012-07-08,378.00,378.00,378.00,378.00,0.34,0.09,0.00
2012-07-09,380.00,380.00,380.00,380.00,2.40,0.63,0.00
2012-07-10,385.00,385.00,385.00,385.00,5.18,1.36,0.00
2012-07-11,384.00,384.00,384.00,384.00,-1.22,-0.32,0.00
2012-07-12,383.00,383.00,383.00,383.00,-0.60,-0.16,0.00
2012-07-15,390.00,390.00,390.00,390.00,6.24,1.63,0.00
2012-07-16,385.00,385.00,385.00,385.00,-4.80,-1.23,0.00
2012-07-17,386.00,386.00,386.00,386.00,1.10,0.29,0.00
2012-07-18,392.00,392.00,392.00,392.00,5.99,1.55,0.00
2012-07-19,395.00,395.00,395.00,395.00,3.45,0.87,0.00
2012-07-22,405.00,405.00,405.00,405.00,9.27,2.35,0.00
2012-07-23,408.00,408.00,408.00,408.00,3.62,0.90,0.00
2012-07-24,406.00,406.00,406.00,406.00,-2.07,-0.51,0.00
2012-07-25,405.00,405.00,405.00,405.00,-1.26,-0.31,0.00
2012-07-26,402.00,402.00,402.00,402.00,-3.48,-0.86,0.00
2012-07-29,396.00,396.00,396.00,396.00,-5.52,-1.38,0.00
2012-07-30,401.00,401.00,401.00,401.00,4.57,1.15,0.00
2012-07-31,401.00,401.00,401.00,401.00,0.40,0.09,0.00
2012-08-01,402.00,402.00,402.00,402.00,1.20,0.30,0.00
2012-08-05,403.00,403.00,403.00,403.00,0.74,0.18,0.00
2012-08-06,403.00,403.00,403.00,403.00,0.22,0.05,0.00
2012-08-07,404.00,404.00,404.00,404.00,0.98,0.24,0.00
2012-08-08,402.00,402.00,402.00,402.00,-1.67,-0.41,0.00
2012-08-12,399.00,399.00,399.00,399.00,-3.26,-0.81,0.00
2012-08-13,400.00,400.00,400.00,400.00,0.58,0.14,0.00
2012-08-14,397.00,397.00,397.00,397.00,-2.60,-0.65,0.00
2012-08-15,392.00,392.00,392.00,392.00,-5.17,-1.30,0.00
2012-08-16,398.00,398.00,398.00,398.00,6.25,1.59,0.00
2012-08-19,396.00,396.00,396.00,396.00,-2.59,-0.65,0.00
2012-08-21,396.00,396.00,396.00,396.00,0.58,0.15,0.00
2012-08-22,397.00,397.00,397.00,397.00,0.58,0.15,0.00
2012-08-23,398.00,398.00,398.00,398.00,0.70,0.18,0.00
2012-08-26,397.00,397.00,397.00,397.00,-0.36,-0.09,0.00
2012-08-27,406.00,406.00,406.00,406.00,8.61,2.17,0.00
2012-08-28,406.00,406.00,406.00,406.00,0.38,0.09,0.00
2012-08-29,407.00,407.00,407.00,407.00,0.91,0.22,0.00
2012-08-30,406.00,406.00,406.00,406.00,-1.25,-0.30,0.00
2012-09-02,412.00,412.00,412.00,412.00,6.04,1.49,0.00
2012-09-03,412.00,412.00,412.00,412.00,-0.04,-0.01,0.00
2012-09-04,409.00,409.00,409.00,409.00,-2.75,-0.67,0.00
2012-09-05,407.00,407.00,407.00,407.00,-1.71,-0.42,0.00
2012-09-06,408.00,408.00,408.00,408.00,1.08,0.26,0.00
2012-09-09,408.00,408.00,408.00,408.00,-0.55,-0.13,0.00
2012-09-10,408.00,408.00,408.00,408.00,-0.26,-0.06,0.00
2012-09-11,412.00,412.00,412.00,412.00,4.80,1.18,0.00
2012-09-12,414.00,414.00,414.00,414.00,1.87,0.45,0.00
2012-09-13,419.00,419.00,419.00,419.00,4.54,1.09,0.00
2012-09-16,421.00,421.00,421.00,421.00,1.94,0.46,0.00
2012-09-17,422.00,422.00,422.00,422.00,1.42,0.34,0.00
2012-09-18,425.00,425.00,425.00,425.00,3.22,0.76,0.00
2012-09-19,422.00,422.00,422.00,422.00,-3.68,-0.86,0.00
2012-09-20,420.00,420.00,420.00,420.00,-1.35,-0.32,0.00
2012-09-23,415.00,415.00,415.00,415.00,-5.36,-1.27,0.00
2012-09-24,415.00,415.00,415.00,415.00,-0.64,-0.15,0.00
2012-09-25,414.00,414.00,414.00,414.00,-0.46,-0.11,0.00
2012-09-26,414.00,414.00,414.00,414.00,-0.42,-0.10,0.00
2012-09-30,415.00,415.00,415.00,415.00,-0.69,-0.17,0.00
2012-10-01,417.00,417.00,417.00,417.00,1.85,0.45,0.00
2012-10-02,417.00,417.00,417.00,417.00,0.53,0.12,0.00
2012-10-03,417.00,417.00,417.00,417.00,-0.10,-0.02,0.00
2012-10-04,424.00,424.00,424.00,424.00,6.24,1.49,0.00
2012-10-07,428.00,428.00,428.00,428.00,4.37,1.03,0.00
2012-10-08,427.00,427.00,427.00,427.00,-1.33,-0.31,0.00
2012-10-09,426.00,426.00,426.00,426.00,-0.44,-0.10,0.00
2012-10-10,425.00,425.00,425.00,425.00,-1.42,-0.33,0.00
2012-10-11,424.00,424.00,424.00,424.00,-0.32,-0.08,0.00
2012-10-14,427.00,427.00,427.00,427.00,2.19,0.52,0.00
2012-10-15,427.00,427.00,427.00,427.00,0.68,0.16,0.00
2012-10-17,433.00,433.00,433.00,433.00,5.86,1.37,0.00
2012-10-18,437.00,437.00,437.00,437.00,3.54,0.81,0.00
2012-10-30,448.00,448.00,448.00,448.00,11.13,2.55,0.00
2012-10-31,451.00,451.00,451.00,451.00,3.60,0.80,0.00
2012-11-01,448.00,448.00,448.00,448.00,-3.45,-0.76,0.00
2012-11-04,452.00,452.00,452.00,452.00,4.10,0.92,0.00
2012-11-05,458.00,458.00,458.00,458.00,6.09,1.35,0.00
2012-11-06,463.00,463.00,463.00,463.00,5.19,1.13,0.00
2012-11-07,475.00,475.00,475.00,475.00,11.79,2.55,0.00
2012-11-08,483.00,483.00,483.00,483.00,7.35,1.55,0.00
2012-11-11,475.00,475.00,475.00,475.00,-7.01,-1.45,0.00
2012-11-12,481.00,481.00,481.00,481.00,5.35,1.13,0.00
2012-11-18,493.00,493.00,493.00,493.00,11.96,2.49,0.00
2012-11-20,502.00,502.00,502.00,502.00,8.71,1.77,0.00
2012-11-21,499.00,499.00,499.00,499.00,-2.20,-0.44,0.00
2012-11-22,497.00,497.00,497.00,497.00,-2.24,-0.45,0.00
2012-11-25,497.00,497.00,497.00,497.00,0.29,0.06,0.00
2012-11-26,495.00,495.00,495.00,495.00,-2.51,-0.51,0.00
2012-11-27,493.00,493.00,493.00,493.00,-1.69,-0.34,0.00
2012-11-28,493.00,493.00,493.00,493.00,-0.33,-0.07,0.00
2012-11-29,489.00,489.00,489.00,489.00,-3.85,-0.78,0.00
2012-12-02,484.00,484.00,484.00,484.00,-5.18,-1.05,0.00
2012-12-03,482.00,482.00,482.00,482.00,-1.87,-0.39,0.00
2012-12-04,490.00,490.00,490.00,490.00,8.43,1.75,0.00
2012-12-05,500.00,500.00,500.00,500.00,9.41,1.91,0.00
2012-12-06,498.00,498.00,498.00,498.00,-2.10,-0.42,0.00
2012-12-09,488.00,488.00,488.00,488.00,-9.66,-1.94,0.00
2012-12-10,488.00,488.00,488.00,488.00,-0.34,-0.07,0.00
2012-12-11,489.00,489.00,489.00,489.00,1.12,0.23,0.00
2012-12-12,493.00,493.00,493.00,493.00,4.08,0.83,0.00
2012-12-13,497.00,497.00,497.00,497.00,3.94,0.80,0.00
2012-12-16,509.00,509.00,509.00,509.00,12.11,2.43,0.00
2012-12-17,513.00,513.00,513.00,513.00,4.29,0.84,0.00
2012-12-18,510.00,510.00,510.00,510.00,-3.08,-0.60,0.00
2012-12-19,514.00,514.00,514.00,514.00,3.61,0.71,0.00
2012-12-20,518.00,518.00,518.00,518.00,4.02,0.78,0.00
2012-12-23,520.00,520.00,520.00,520.00,1.77,0.34,0.00
2012-12-24,526.00,526.00,526.00,526.00,6.03,1.16,0.00
2012-12-26,537.00,537.00,537.00,537.00,10.84,2.06,0.00
2012-12-27,541.00,541.00,541.00,541.00,4.59,0.86,0.00
2012-12-31,534.00,534.00,534.00,534.00,-6.97,-1.29,0.00
2013-01-01,531.00,531.00,531.00,531.00,-3.34,-0.63,0.00
2013-01-02,532.00,532.00,532.00,532.00,1.11,0.21,0.00
2013-01-03,534.00,534.00,534.00,534.00,1.69,0.32,0.00
2013-01-06,532.00,532.00,532.00,532.00,-1.82,-0.34,0.00
2013-01-07,529.00,529.00,529.00,529.00,-2.49,-0.47,0.00
2013-01-08,529.00,529.00,529.00,529.00,-0.42,-0.08,0.00
2013-01-09,525.00,525.00,525.00,525.00,-3.40,-0.64,0.00
2013-01-10,529.00,529.00,529.00,529.00,3.47,0.66,0.00
2013-01-13,530.00,530.00,530.00,530.00,0.91,0.17,0.00
2013-01-15,530.00,530.00,530.00,530.00,0.41,0.08,0.00
2013-01-16,528.00,528.00,528.00,528.00,-2.11,-0.40,0.00
2013-01-17,521.00,521.00,521.00,521.00,-7.22,-1.37,0.00
2013-01-20,508.00,508.00,508.00,508.00,-12.55,-2.41,0.00
2013-01-21,518.00,518.00,518.00,518.00,9.91,1.95,0.00
2013-01-22,523.00,523.00,523.00,523.00,4.36,0.84,0.00
2013-01-23,517.00,517.00,517.00,517.00,-5.44,-1.04,0.00
2013-01-24,514.00,514.00,514.00,514.00,-2.88,-0.56,0.00
2013-01-27,514.00,514.00,514.00,514.00,0.18,0.04,0.00
2013-01-28,514.00,514.00,514.00,514.00,-0.02,0.00,0.00
2013-01-30,512.00,512.00,512.00,512.00,-2.55,-0.50,0.00
2013-01-31,511.00,511.00,511.00,511.00,-1.04,-0.20,0.00
2013-02-03,516.00,516.00,516.00,516.00,5.09,1.00,0.00
2013-02-04,517.00,517.00,517.00,517.00,0.54,0.10,0.00
2013-02-05,515.00,515.00,515.00,515.00,-1.18,-0.22,0.00
2013-02-06,513.00,513.00,513.00,513.00,-2.14,-0.42,0.00
2013-02-07,513.00,513.00,513.00,513.00,-0.57,-0.11,0.00
2013-02-10,515.00,515.00,515.00,515.00,1.14,0.22,0.00
2013-02-12,533.00,533.00,533.00,533.00,18.15,3.53,0.00
2013-02-13,527.00,527.00,527.00,527.00,-5.91,-1.11,0.00
2013-02-14,530.00,530.00,530.00,530.00,3.19,0.61,0.00
2013-02-17,556.00,556.00,556.00,556.00,25.73,4.85,0.00
2013-02-19,549.00,549.00,549.00,549.00,-7.01,-1.26,0.00
2013-02-20,539.00,539.00,539.00,539.00,-9.64,-1.76,0.00
2013-02-21,544.00,544.00,544.00,544.00,4.81,0.89,0.00
2013-02-24,539.00,539.00,539.00,539.00,-5.58,-1.03,0.00
2013-02-25,544.00,544.00,544.00,544.00,5.73,1.06,0.00
2013-02-26,546.00,546.00,546.00,546.00,1.30,0.24,0.00
2013-02-27,540.00,540.00,540.00,540.00,-5.27,-0.97,0.00
2013-02-28,542.00,542.00,542.00,542.00,2.17,0.40,0.00
2013-03-03,542.00,542.00,542.00,542.00,-0.89,-0.16,0.00
2013-03-04,541.00,541.00,541.00,541.00,-0.36,-0.07,0.00
2013-03-05,538.00,538.00,538.00,538.00,-2.74,-0.51,0.00
2013-03-06,541.00,541.00,541.00,541.00,2.49,0.46,0.00
2013-03-07,539.00,539.00,539.00,539.00,-1.68,-0.31,0.00
2013-03-11,540.00,540.00,540.00,540.00,0.38,0.07,0.00
2013-03-13,546.00,546.00,546.00,546.00,6.50,1.20,0.00
2013-03-14,548.00,548.00,548.00,548.00,2.26,0.41,0.00
2013-03-17,535.00,535.00,535.00,535.00,-13.19,-2.41,0.00
2013-03-18,531.00,531.00,531.00,531.00,-4.64,-0.87,0.00
2013-03-19,532.00,532.00,532.00,532.00,1.55,0.29,0.00
2013-03-20,528.00,528.00,528.00,528.00,-3.75,-0.71,0.00
2013-03-21,528.00,528.00,528.00,528.00,-0.39,-0.07,0.00
2013-03-24,520.00,520.00,520.00,520.00,-8.31,-1.57,0.00
2013-03-25,522.00,522.00,522.00,522.00,2.37,0.46,0.00
2013-03-27,521.00,521.00,521.00,521.00,-1.33,-0.25,0.00
2013-03-28,519.00,519.00,519.00,519.00,-1.94,-0.37,0.00
2013-03-31,511.00,511.00,511.00,511.00,-7.32,-1.41,0.00
2013-04-01,514.00,514.00,514.00,514.00,2.25,0.44,0.00
2013-04-02,519.00,519.00,519.00,519.00,5.30,1.03,0.00
2013-04-03,518.00,518.00,518.00,518.00,-0.92,-0.18,0.00
2013-04-04,513.00,513.00,513.00,513.00,-4.80,-0.93,0.00
2013-04-07,516.00,516.00,516.00,516.00,2.74,0.53,0.00
2013-04-08,515.00,515.00,515.00,515.00,-1.12,-0.22,0.00
2013-04-09,519.00,519.00,519.00,519.00,4.35,0.85,0.00
2013-04-11,523.00,523.00,523.00,523.00,4.16,0.80,0.00
2013-04-15,521.00,521.00,521.00,521.00,-1.99,-0.38,0.00
2013-04-16,521.00,521.00,521.00,521.00,-0.73,-0.14,0.00
2013-04-17,519.00,519.00,519.00,519.00,-1.43,-0.28,0.00
2013-04-18,519.00,519.00,519.00,519.00,-0.20,-0.04,0.00
2013-04-21,514.00,514.00,514.00,514.00,-5.38,-1.04,0.00
2013-04-22,504.00,504.00,504.00,504.00,-9.48,-1.85,0.00
2013-04-23,509.00,509.00,509.00,509.00,4.88,0.97,0.00
2013-04-25,508.00,508.00,508.00,508.00,-0.72,-0.14,0.00
2013-04-28,505.00,505.00,505.00,505.00,-3.32,-0.65,0.00
2013-04-29,502.00,502.00,502.00,502.00,-2.66,-0.53,0.00
2013-04-30,501.00,501.00,501.00,501.00,-1.62,-0.32,0.00
2013-05-02,493.00,493.00,493.00,493.00,-7.92,-1.58,0.00
2013-05-05,488.00,488.00,488.00,488.00,-4.90,-1.00,0.00
2013-05-06,482.00,482.00,482.00,482.00,-6.01,-1.23,0.00
2013-05-07,490.00,490.00,490.00,490.00,8.50,1.76,0.00
2013-05-08,486.00,486.00,486.00,486.00,-4.07,-0.83,0.00
2013-05-09,486.00,486.00,486.00,486.00,-0.08,-0.02,0.00
2013-05-12,483.00,483.00,483.00,483.00,-2.87,-0.59,0.00
2013-05-13,489.00,489.00,489.00,489.00,5.32,1.10,0.00
2013-05-14,491.00,491.00,491.00,491.00,1.85,0.38,0.00
2013-05-15,494.00,494.00,494.00,494.00,3.91,0.80,0.00
2013-05-16,500.00,500.00,500.00,500.00,5.50,1.11,0.00
2013-05-19,498.00,498.00,498.00,498.00,-2.18,-0.43,0.00
2013-05-20,497.00,497.00,497.00,497.00,-0.35,-0.07,0.00
2013-05-21,500.00,500.00,500.00,500.00,2.77,0.55,0.00
2013-05-22,499.00,499.00,499.00,499.00,-1.45,-0.29,0.00
2013-05-23,497.00,497.00,497.00,497.00,-1.90,-0.38,0.00
2013-05-26,499.00,499.00,499.00,499.00,2.14,0.43,0.00
2013-05-27,504.00,504.00,504.00,504.00,4.63,0.93,0.00
2013-05-28,501.00,501.00,501.00,501.00,-2.89,-0.57,0.00
2013-05-30,500.00,500.00,500.00,500.00,-0.61,-0.12,0.00
