date_ad,index_value,absolute_change,percentage_change,calendar_gap_days,is_long_gap,log_return,log_return_pct,rv_30d_annualized_pct
2018-01-22,1402.09,-0.58,-0.04,1.0,False,-0.0004135826297206199,-0.04135826297206199,15.54284505456729
2018-01-23,1393.04,-9.05,-0.65,1.0,False,-0.0064755711716201585,-0.6475571171620158,15.570119635366767
2018-01-24,1394.73,1.69,0.12,1.0,False,0.0012124387643358378,0.12124387643358378,15.29797246604206
2018-01-25,1404.53,9.8,0.7,1.0,False,0.007001879095276064,0.7001879095276063,15.57977597782611
2018-01-28,1405.95,1.42,0.1,3.0,False,0.0010105036298655773,0.10105036298655773,15.617640559104071
2018-01-29,1402.23,-3.72,-0.26,1.0,False,-0.002649404365814367,-0.2649404365814367,15.394384406017666
2018-01-31,1404.49,2.26,0.16,2.0,False,0.0016104210526408425,0.16104210526408425,15.186854505708396
2018-02-01,1411.52,7.03,0.5,1.0,False,0.004992890369143692,0.4992890369143692,15.346633564616027
2018-02-04,1410.51,-1.01,-0.07,3.0,False,-0.000715796815146604,-0.07157968151466039,15.318696896335767
2018-02-05,1400.05,-10.46,-0.74,1.0,False,-0.007443390850104024,-0.7443390850104024,15.382689677975971
2018-02-06,1394.03,-6.02,-0.43,1.0,False,-0.0043091173589809685,-0.43091173589809684,15.243512853409127
2018-02-07,1382.02,-12.01,-0.86,1.0,False,-0.008652635889414444,-0.8652635889414444,15.313563579173659
2018-02-08,1391.03,9.01,0.65,1.0,False,0.006498282905773762,0.6498282905773761,15.415795317236968
2018-02-11,1384.71,-6.32,-0.45,3.0,False,-0.004553748493220188,-0.45537484932201877,15.431842298825993
2018-02-12,1380.29,-4.42,-0.32,1.0,False,-0.0031971094140483005,-0.31971094140483003,14.998271403585434
2018-02-14,1388.94,8.65,0.63,2.0,False,0.006247244275635634,0.6247244275635634,14.605363288742906
2018-02-15,1424.95,36.01,2.59,1.0,False,0.025595859090794426,2.5595859090794426,16.343005806174403
2018-02-18,1413.89,-11.06,-0.78,3.0,False,-0.007791954431051995,-0.7791954431051995,15.679648078385439
2018-02-20,1396.72,-17.18,-1.22,2.0,False,-0.01221814026029338,-1.221814026029338,13.129045307657753
2018-02-21,1387.08,-9.64,-0.69,1.0,False,-0.0069258125823427235,-0.6925812582342723,13.218533534628063
2018-02-22,1386.98,-0.1,-0.01,1.0,False,-7.209649397865188e-05,-0.007209649397865188,12.606626690814988
2018-02-25,1374.73,-12.25,-0.88,3.0,False,-0.008871373417752538,-0.8871373417752537,12.698313666172476
2018-02-26,1358.95,-15.78,-1.15,1.0,False,-0.011545005466780646,-1.1545005466780647,12.875957256606732
2018-02-27,1364.81,5.86,0.43,1.0,False,0.0043028820757983295,0.43028820757983294,12.652099108130093
2018-02-28,1345.99,-18.82,-1.38,1.0,False,-0.013885423034893032,-1.3885423034893032,12.723050479210633
2018-03-04,1304.43,-41.56,-3.09,4.0,False,-0.03136363802584349,-3.1363638025843494,15.049998096113782
2018-03-05,1287.74,-16.69,-1.28,1.0,False,-0.012877419797613664,-1.2877419797613663,15.281135508966251
2018-03-06,1296.44,8.7,0.68,1.0,False,0.006733302532767278,0.6733302532767278,15.330239375698017
2018-03-07,1315.13,18.69,1.44,1.0,False,0.014313473575314421,1.4313473575314422,16.099901180846278
2018-03-11,1284.09,-31.04,-2.36,4.0,False,-0.02388522378977559,-2.3885223789775587,17.280176453203843
2018-03-12,1277.01,-7.08,-0.55,1.0,False,-0.0055288883959773915,-0.5528888395977392,17.278677704554113
2018-03-13,1281.9,4.89,0.38,1.0,False,0.0038219444626475707,0.38219444626475707,17.362180696418267
2018-03-14,1285.96,4.06,0.32,1.0,False,0.0031621687966632795,0.31621687966632794,17.410186585249722
2018-03-15,1288.36,2.4,0.19,1.0,False,0.001864570601420556,0.1864570601420556,17.223924921840297
2018-03-18,1278.96,-9.4,-0.73,3.0,False,-0.007322844059536244,-0.7322844059536244,17.22978998781095
2018-03-19,1270.52,-8.44,-0.66,1.0,False,-0.006620982186395521,-0.6620982186395521,17.25807882502293
2018-03-20,1255.47,-15.05,-1.18,1.0,False,-0.011916261020692638,-1.1916261020692638,17.36938762816318
2018-03-21,1231.07,-24.4,-1.94,1.0,False,-0.019626294543873473,-1.9626294543873473,17.755240094640236
2018-03-22,1220.44,-10.63,-0.86,1.0,False,-0.008672260461315426,-0.8672260461315426,17.755316935205006
2018-03-26,1168.55,-51.89,-4.25,4.0,False,-0.04344778547932539,-4.344778547932539,20.988760463141585
2018-03-27,1207.71,39.16,3.35,1.0,False,0.03296234048405176,3.2962340484051755,23.83969530148967
2018-03-28,1204.81,-2.9,-0.24,1.0,False,-0.002404126305100544,-0.2404126305100544,23.820325624887843
2018-03-29,1220.29,15.48,1.28,1.0,False,0.012766657254011998,1.2766657254011997,24.140645987519452
2018-04-01,1196.24,-24.05,-1.97,3.0,False,-0.019905231122408953,-1.9905231122408953,24.5574825902069
2018-04-02,1192.96,-3.28,-0.27,1.0,False,-0.0027456906584712257,-0.2745690658471226,24.56051414581496
2018-04-03,1199.0,6.04,0.51,1.0,False,0.0050502624103973,0.50502624103973,24.51587669634371
2018-04-04,1226.45,27.45,2.29,1.0,False,0.022635941431577697,2.2635941431577695,24.20900163652304
2018-04-05,1250.39,23.94,1.95,1.0,False,0.01933168517537636,1.933168517537636,25.193548849016974
2018-04-08,1294.65,44.26,3.54,3.0,False,0.03478488569930798,3.478488569930798,27.45813481384364
2018-04-09,1287.78,-6.87,-0.53,1.0,False,-0.005320582712148013,-0.5320582712148013,27.43973675396274
2018-04-10,1270.23,-17.55,-1.36,1.0,False,-0.013721819203839828,-1.372181920383983,27.62040768663061
2018-04-11,1273.33,3.1,0.24,1.0,False,0.0024375297102488874,0.24375297102488874,27.603524624818
2018-04-12,1277.55,4.22,0.33,1.0,False,0.00330866512716201,0.330866512716201,27.518681061686785
2018-04-15,1280.15,2.6,0.2,3.0,False,0.0020330772925447084,0.20330772925447083,27.480920440474538
2018-04-16,1297.57,17.42,1.36,1.0,False,0.013516025940716605,1.3516025940716605,27.609996830716426
2018-04-17,1331.18,33.61,2.59,1.0,False,0.0255724824271599,2.55724824271599,27.13584596889142
2018-04-18,1363.01,31.83,2.39,1.0,False,0.023629722511151405,2.3629722511151403,27.609971937845636
2018-04-19,1388.31,25.3,1.86,1.0,False,0.01839169064213763,1.839169064213763,27.991671961545684
2018-04-22,1438.49,50.18,3.61,3.0,False,0.03550677221274612,3.550677221274612,29.420691355805033
2018-04-23,1410.85,-27.64,-1.92,1.0,False,-0.019401592663167738,-1.940159266316774,29.091665185683713
2018-04-24,1394.86,-15.99,-1.13,1.0,False,-0.011398307822204638,-1.1398307822204639,29.29265516680403
2018-04-25,1386.47,-8.39,-0.6,1.0,False,-0.006033103190550108,-0.6033103190550109,29.40597725122999
2018-04-26,1357.22,-29.25,-2.11,1.0,False,-0.02132245858260241,-2.132245858260241,30.211525993947674
2018-04-29,1349.01,-8.21,-0.6,3.0,False,-0.006067499944407022,-0.6067499944407022,30.297348069401643
2018-05-02,1360.38,11.37,0.84,3.0,False,0.008393082387882653,0.8393082387882653,30.240491993102303
2018-05-03,1366.15,5.77,0.42,1.0,False,0.004232492298739693,0.4232492298739693,30.133254538073352
2018-05-06,1353.64,-12.51,-0.92,3.0,False,-0.009199304522581052,-0.9199304522581051,30.0310532184374
2018-05-07,1345.37,-8.27,-0.61,1.0,False,-0.006128192101146626,-0.6128192101146626,29.414976182765095
2018-05-08,1361.02,15.65,1.16,1.0,False,0.01156535047902531,1.156535047902531,29.30414931292795
2018-05-09,1356.15,-4.87,-0.36,1.0,False,-0.0035846157691584485,-0.35846157691584485,25.807645810395112
2018-05-10,1348.45,-7.7,-0.57,1.0,False,-0.005694018194191277,-0.5694018194191277,24.565233374667798
2018-05-14,1338.17,-10.28,-0.76,4.0,False,-0.007652775733534389,-0.7652775733534389,24.724671619593792
2018-05-15,1333.85,-4.32,-0.32,1.0,False,-0.00323351154857705,-0.32335115485770505,24.638265393953546
2018-05-16,1338.01,4.16,0.31,1.0,False,0.0031139381266169263,0.31139381266169264,23.665503747511103
2018-05-17,1339.65,1.64,0.12,1.0,False,0.0012249502962055397,0.12249502962055397,23.598928525520346
2018-05-20,1339.19,-0.46,-0.03,3.0,False,-0.00034343223523709056,-0.034343223523709054,23.627161281736857
2018-05-21,1337.13,-2.06,-0.15,1.0,False,-0.0015394275772866704,-0.15394275772866703,22.972104781823028
2018-05-22,1332.82,-4.31,-0.32,1.0,False,-0.003228527683090741,-0.32285276830907406,22.49370597647981
2018-05-23,1328.27,-4.55,-0.34,1.0,False,-0.003419654678337508,-0.3419654678337508,20.291401742611413
2018-05-24,1318.22,-10.05,-0.76,1.0,False,-0.007595001916008573,-0.7595001916008574,20.362131952038087
2018-05-27,1300.41,-17.81,-1.35,3.0,False,-0.013602742366304762,-1.360274236630476,20.354791162226135
2018-05-28,1336.39,35.98,2.77,1.0,False,0.027292349323282054,2.7292349323282052,21.75678386307763
2018-05-29,1327.21,-9.18,-0.69,1.0,False,-0.006892954157738659,-0.6892954157738659,21.88813030118269
2018-05-30,1322.27,-4.94,-0.37,1.0,False,-0.00372903794293358,-0.372903794293358,21.934361583775463
2018-05-31,1307.66,-14.61,-1.1,1.0,False,-0.011110676175081005,-1.1110676175081005,21.882198151216826
2018-06-03,1273.95,-33.71,-2.58,3.0,False,-0.026116970495140182,-2.611697049514018,21.814140169570738
2018-06-04,1268.84,-5.11,-0.4,1.0,False,-0.004019212659275761,-0.4019212659275761,20.481398555087452
2018-06-06,1282.75,13.91,1.1,2.0,False,0.010903113587221952,1.0903113587221953,19.928782467942003
2018-06-07,1257.07,-25.68,-2.0,1.0,False,-0.020222594635973815,-2.0222594635973814,16.98860985618839
2018-06-10,1231.64,-25.43,-2.02,3.0,False,-0.02043700158585846,-2.043700158585846,17.07001910846176
2018-06-11,1241.19,9.55,0.78,1.0,False,0.007723982222223949,0.772398222222395,17.29940891397372
2018-06-12,1239.26,-1.93,-0.16,1.0,False,-0.0015561695575272883,-0.15561695575272882,17.29989307277078
2018-06-13,1242.07,2.81,0.23,1.0,False,0.002264915348815162,0.2264915348815162,16.551467467643928
2018-06-14,1247.3,5.23,0.42,1.0,False,0.004201872517909734,0.4201872517909734,16.65098310191536
2018-06-17,1233.23,-14.07,-1.13,3.0,False,-0.01134447146129827,-1.134447146129827,16.499260845390367
2018-06-18,1235.15,1.92,0.16,1.0,False,0.0015556765062274473,0.15556765062274472,16.411484487139624
2018-06-19,1226.18,-8.97,-0.73,1.0,False,-0.007288774533951144,-0.7288774533951144,16.36168129038302
2018-06-20,1217.84,-8.34,-0.68,1.0,False,-0.006824847891642805,-0.6824847891642805,16.37340013892801
2018-06-21,1218.46,0.62,0.05,1.0,False,0.0005089685288217881,0.05089685288217881,15.8036316672831
2018-06-24,1219.81,1.35,0.11,3.0,False,0.0011073426141881323,0.11073426141881323,15.864692655965746
2018-06-25,1210.09,-9.72,-0.8,1.0,False,-0.008000371903999973,-0.8000371903999973,15.906035353059487
2018-06-26,1194.8,-15.29,-1.26,1.0,False,-0.012715929648053915,-1.2715929648053914,16.08458555739876
2018-06-27,1199.42,4.62,0.39,1.0,False,0.0038592992575971754,0.3859299257597175,16.236079987907658
2018-06-28,1198.54,-0.88,-0.07,1.0,False,-0.0007339572298989521,-0.07339572298989522,16.13702524027276
2018-07-01,1184.53,-14.01,-1.17,3.0,False,-0.011758077949285246,-1.1758077949285246,16.233278337928223
2018-07-02,1179.71,-4.82,-0.41,1.0,False,-0.004077425877125712,-0.4077425877125712,16.1941770175652
2018-07-03,1180.36,0.65,0.06,1.0,False,0.000550831133343314,0.055083113334331406,16.235594722885942
2018-07-04,1188.4,8.04,0.68,1.0,False,0.006788387911867275,0.6788387911867275,16.542040363147358
2018-07-05,1224.41,36.01,3.03,1.0,False,0.02985123071505245,2.985123071505245,19.208204718640918
2018-07-08,1224.39,-0.02,0.0,3.0,False,-1.6334531199312554e-05,-0.0016334531199312555,19.166398370543146
2018-07-09,1206.43,-17.96,-1.47,1.0,False,-0.01477717545379678,-1.477717545379678,19.228643863182207
2018-07-10,1205.93,-0.5,-0.04,1.0,False,-0.0004145318336896676,-0.04145318336896676,17.051827722718695
2018-07-11,1205.64,-0.29,-0.02,1.0,False,-0.00024050722259596582,-0.024050722259596584,17.043229099569558
2018-07-12,1191.98,-13.66,-1.13,1.0,False,-0.011394756301179157,-1.1394756301179156,17.207833702115387
2018-07-15,1200.09,8.11,0.68,3.0,False,0.0067807640026879695,0.6780764002687969,17.297466336172302
2018-07-16,1212.36,12.27,1.02,1.0,False,0.010172319263908904,1.0172319263908904,16.22203004523794
2018-07-17,1204.31,-8.05,-0.66,1.0,False,-0.006662084416838993,-0.6662084416838994,16.27354820947472
2018-07-18,1198.75,-5.56,-0.46,1.0,False,-0.004627441613154159,-0.4627441613154159,15.841852067346846
2018-07-19,1193.39,-5.38,-0.45,1.0,False,-0.004481350564918029,-0.4481350564918029,14.920826805005674
2018-07-22,1181.66,-11.73,-0.98,3.0,False,-0.009877767099468597,-0.9877767099468597,14.059603895565292
2018-07-23,1194.5,12.84,1.09,1.0,False,0.01080745823260295,1.080745823260295,14.260094486013072
2018-07-24,1199.27,4.77,0.4,1.0,False,0.003985350567095775,0.3985350567095775,14.340920422593348
2018-07-25,1194.35,-4.92,-0.41,1.0,False,-0.004110934006991257,-0.41109340069912564,14.330229092077193
2018-07-26,1191.2,-3.15,-0.26,1.0,False,-0.002640901956169458,-0.2640901956169458,14.238632089538191
2018-07-29,1194.82,3.62,0.3,3.0,False,0.003034344035270402,0.3034344035270402,13.985346029035995
2018-07-30,1194.38,-0.44,-0.04,1.0,False,-0.00036832412939408915,-0.036832412939408914,13.965242502688133
2018-07-31,1191.47,-2.91,-0.24,1.0,False,-0.002439383400480652,-0.2439383400480652,13.849311476255064
2018-08-01,1193.87,2.4,0.2,1.0,False,0.002012292427799741,0.20122924277997412,13.760511226520691
2018-08-02,1191.31,-2.56,-0.21,1.0,False,-0.0021465893416907737,-0.2146589341690774,13.762388105792752
2018-08-05,1189.88,-1.43,-0.12,3.0,False,-0.0012010802765918564,-0.12010802765918564,13.751557938321893
2018-08-06,1189.67,-0.21,-0.02,1.0,False,-0.00017650396129118115,-0.017650396129118114,13.58288739906862
2018-08-07,1188.21,-1.46,-0.12,1.0,False,-0.0012279847456278712,-0.12279847456278711,13.089136224586614
2018-08-08,1187.32,-0.89,-0.07,1.0,False,-0.0007493065056149475,-0.07493065056149475,13.033450760811693
2018-08-09,1180.63,-6.69,-0.56,1.0,False,-0.005650472180374417,-0.5650472180374417,13.12401009159266
2018-08-12,1163.94,-16.69,-1.41,3.0,False,-0.014237392720734014,-1.4237392720734015,13.32689588341784
2018-08-13,1174.37,10.43,0.9,1.0,False,0.008921032003775283,0.8921032003775283,13.56127350174489
2018-08-14,1180.98,6.61,0.56,1.0,False,0.00561276867810598,0.561276867810598,13.663019809555562
2018-08-15,1209.71,28.73,2.43,1.0,False,0.024036059191042805,2.4036059191042805,15.230315633942098
2018-08-16,1210.32,0.61,0.05,1.0,False,0.0005041259925859706,0.050412599258597056,12.453045251614569
2018-08-19,1196.29,-14.03,-1.16,3.0,False,-0.011659686401905947,-1.1659686401905947,12.873164771498462
2018-08-20,1188.07,-8.22,-0.69,1.0,False,-0.006894959289026625,-0.6894959289026624,12.318868898049729
2018-08-21,1183.89,-4.18,-0.35,1.0,False,-0.003524515023075757,-0.35245150230757566,12.34968582761787
2018-08-22,1182.42,-1.47,-0.12,1.0,False,-0.0012424409220248974,-0.12424409220248975,12.350460786769338
2018-08-23,1178.5,-3.92,-0.33,1.0,False,-0.003320742424360507,-0.3320742424360507,11.955343034627292
2018-08-26,1175.72,-2.78,-0.24,3.0,False,-0.002361717504879995,-0.23617175048799952,11.771789857485773
2018-08-28,1177.09,1.37,0.12,2.0,False,0.00116456505611091,0.116456505611091,11.331177014485403
2018-08-29,1172.3,-4.79,-0.41,1.0,False,-0.004077659849634192,-0.4077659849634192,11.243057513254755
2018-08-30,1181.69,9.39,0.8,1.0,False,0.007977986146681245,0.7977986146681245,11.470980305251803
2018-09-02,1190.28,8.59,0.73,3.0,False,0.007242956321438863,0.7242956321438864,11.617758333944588
2018-09-03,1206.26,15.98,1.34,1.0,False,0.013336090228370298,1.3336090228370299,11.863324384241219
2018-09-04,1210.24,3.98,0.33,1.0,False,0.003294023255765023,0.3294023255765023,11.500653992991507
2018-09-05,1234.13,23.89,1.97,1.0,False,0.019547581346827606,1.9547581346827607,12.73605230040199
2018-09-06,1229.77,-4.36,-0.35,1.0,False,-0.0035391083654806458,-0.3539108365480646,12.717351727411327
2018-09-09,1218.98,-10.79,-0.88,3.0,False,-0.0088127165556022,-0.8812716555602199,12.992624691843565
2018-09-10,1210.88,-8.1,-0.66,1.0,False,-0.006667075472378705,-0.6667075472378705,13.148907471550844
2018-09-11,1217.65,6.77,0.56,1.0,False,0.0055754036698602285,0.5575403669860228,13.229554108950667
2018-09-12,1230.71,13.06,1.07,1.0,False,0.010668466949072112,1.0668466949072113,13.506715623914639
2018-09-13,1244.84,14.13,1.15,1.0,False,0.011415768981607446,1.1415768981607446,13.834107147629707
2018-09-16,1256.53,11.69,0.94,3.0,False,0.009346945960282082,0.9346945960282081,13.978826521443494
2018-09-17,1256.4,-0.13,-0.01,1.0,False,-0.0001034648797347045,-0.01034648797347045,13.962118717879676
2018-09-18,1258.81,2.41,0.19,1.0,False,0.0019163415679273078,0.19163415679273077,13.94937114629871
2018-09-20,1255.07,-3.74,-0.3,2.0,False,-0.002975482329577295,-0.2975482329577295,13.992365579635743
2018-09-23,1257.68,2.61,0.21,3.0,False,0.0020774059804169335,0.20774059804169334,13.971146216727984
2018-09-25,1280.05,22.37,1.78,2.0,False,0.017630385767484737,1.7630385767484738,14.494629822968308
2018-09-26,1277.74,-2.31,-0.18,1.0,False,-0.0018062472900720822,-0.18062472900720822,13.656261801510391
2018-09-27,1267.18,-10.56,-0.83,1.0,False,-0.008298933253342616,-0.8298933253342615,13.928720125389733
2018-09-30,1256.71,-10.47,-0.83,3.0,False,-0.008296764169277613,-0.8296764169277613,14.241558586722721
2018-10-01,1238.67,-18.04,-1.44,1.0,False,-0.014458971610390172,-1.4458971610390172,13.429590143026074
2018-10-02,1241.36,2.69,0.22,1.0,False,0.0021693294475678667,0.21693294475678668,13.435196032172684
2018-10-03,1230.6,-10.76,-0.87,1.0,False,-0.008705697468838642,-0.8705697468838641,13.22188543716579
2018-10-04,1227.37,-3.23,-0.26,1.0,False,-0.0026281865598295046,-0.26281865598295046,13.058931995105569
2018-10-07,1214.36,-13.01,-1.06,3.0,False,-0.010656479724081576,-1.0656479724081576,13.435829760717402
2018-10-08,1220.52,6.16,0.51,1.0,False,0.005059808403026481,0.5059808403026481,13.474764078520247
2018-10-09,1217.93,-2.59,-0.21,1.0,False,-0.002124301071566998,-0.2124301071566998,13.445415797146518
2018-10-10,1218.33,0.4,0.03,1.0,False,0.0003283721799759617,0.032837217997596174,13.407835719346853
2018-10-11,1228.28,9.95,0.82,1.0,False,0.008133748211469467,0.8133748211469467,13.558138317063998
2018-10-14,1242.43,14.15,1.15,3.0,False,0.011454322610184758,1.1454322610184757,13.756820449812214
2018-10-15,1241.63,-0.8,-0.06,1.0,False,-0.000644106847385454,-0.0644106847385454,13.654380534639998
2018-10-21,1246.52,4.89,0.39,6.0,True,0.003930636252503299,0.3930636252503299,13.569955180054933
2018-10-22,1244.54,-1.98,-0.16,1.0,False,-0.0015896850473061674,-0.15896850473061674,13.12460416621692
2018-10-23,1241.84,-2.7,-0.22,1.0,False,-0.002171832995192263,-0.2171832995192263,13.138680752366874
2018-10-24,1249.93,8.09,0.65,1.0,False,0.006493399010100534,0.6493399010100533,12.022505538506826
2018-10-25,1241.11,-8.82,-0.71,1.0,False,-0.007081409256809808,-0.7081409256809809,12.166942397590526
2018-10-28,1227.49,-13.62,-1.1,3.0,False,-0.011034706475498016,-1.1034706475498015,12.327633404323684
2018-10-29,1216.93,-10.56,-0.86,1.0,False,-0.00864014015079028,-0.8640140150790281,12.436368012224813
2018-10-30,1224.36,7.43,0.61,1.0,False,0.006086964630023995,0.6086964630023995,12.456570444163804
2018-10-31,1221.46,-2.9,-0.24,1.0,False,-0.002371393936605633,-0.23713939366056333,12.070094814838244
2018-11-01,1220.98,-0.48,-0.04,1.0,False,-0.0003930495784375625,-0.039304957843756254,11.55232644740463
2018-11-04,1207.28,-13.7,-1.12,3.0,False,-0.011283919649875717,-1.1283919649875718,11.549149781232854
2018-11-05,1219.2,11.92,0.99,1.0,False,0.009825010622086773,0.9825010622086773,11.991011259933844
2018-11-06,1222.53,3.33,0.27,1.0,False,0.0027275759928478815,0.27275759928478815,12.010456230177741
2018-11-11,1205.22,-17.31,-1.42,5.0,True,-0.014260359050717958,-1.426035905071796,12.604448062829436
2018-11-12,1193.34,-12.44,-1.03,1.0,False,-0.00990602457130178,-0.9906024571301779,12.798228653565422
2018-11-13,1207.57,14.24,1.19,1.0,False,0.011853977557756152,1.1853977557756152,12.130172486970901
2018-11-14,1208.89,1.32,0.11,1.0,False,0.0010925073299728285,0.10925073299728286,12.162063804737887
2018-11-15,1205.02,-3.88,-0.32,1.0,False,-0.003206418893547339,-0.32064188935473387,12.015964467540865
2018-11-18,1194.87,-10.14,-0.84,3.0,False,-0.008458771460351903,-0.8458771460351903,12.023809822965703
2018-11-19,1189.56,-5.9,-0.49,1.0,False,-0.0044539020042333914,-0.44539020042333916,11.435198183052815
2018-11-20,1181.66,-8.54,-0.72,1.0,False,-0.0066632612995450435,-0.6663261299545044,11.485511822686536
2018-11-21,1182.74,1.0,0.08,1.0,False,0.0009135510701334427,0.09135510701334427,11.308502083643008
2018-11-22,1181.41,-1.14,-0.1,1.0,False,-0.0011251402324796587,-0.11251402324796587,11.30180769963581
2018-11-25,1166.43,-14.82,-1.25,3.0,False,-0.012760838282670066,-1.2760838282670066,11.468866351864175
2018-11-26,1160.28,-6.35,-0.54,1.0,False,-0.00528644680478863,-0.528644680478863,11.358475728380316
2018-11-27,1161.43,1.61,0.14,1.0,False,0.0009906492146303006,0.09906492146303006,11.38390889050757
2018-11-28,1159.38,-2.1,-0.18,1.0,False,-0.001766625043122512,-0.1766625043122512,11.369520917372892
2018-11-29,1148.7,-10.37,-0.89,1.0,False,-0.009254511303605625,-0.9254511303605625,11.184266048816655
2018-12-02,1130.63,-17.73,-1.54,3.0,False,-0.0158558686787968,-1.5855868678796798,11.080407111553049
2018-12-03,1131.73,0.9,0.08,1.0,False,0.0009724359400650386,0.09724359400650387,11.121916166900323
2018-12-04,1142.01,10.27,0.91,1.0,False,0.009042432332415746,0.9042432332415745,11.494712343002995
2018-12-06,1120.84,2.7,0.24,2.0,False,-0.01871146356535646,-1.871146356535646,12.361161006226801
2018-12-09,1131.7,10.85,0.68,3.0,False,0.009642522792209821,0.9642522792209821,12.931690479570399
2018-12-10,1144.19,12.49,1.1,1.0,False,0.010976036093524577,1.0976036093524577,13.281075877843223
2018-12-11,1141.1,-3.08,-0.27,1.0,False,-0.002704253624786533,-0.2704253624786533,13.223114455341051
2018-12-12,1141.18,0.08,0.01,1.0,False,7.010533329205348e-05,0.007010533329205348,13.012215335392968
2018-12-13,1148.78,7.6,0.67,1.0,False,0.006637694897735129,0.6637694897735129,13.131492094942837
2018-12-16,1167.67,18.89,1.64,3.0,False,0.016309800549616345,1.6309800549616345,13.980060228291016
2018-12-17,1182.78,15.17,1.3,1.0,False,0.012857289584663742,1.2857289584663742,14.588657428266236
2018-12-18,1168.17,-14.61,-1.24,1.0,False,-0.012429178063637735,-1.2429178063637736,14.952468060669338
2018-12-19,1162.7,-5.46,-0.47,1.0,False,-0.004693535067740909,-0.4693535067740909,14.696550227676921
2018-12-20,1165.97,3.28,0.28,1.0,False,0.00280847191688589,0.280847191688589,14.374067743072382
2018-12-23,1198.18,32.24,2.77,3.0,False,0.027250380214845136,2.725038021484514,16.585996751825768
2018-12-24,1191.74,-6.45,-0.54,1.0,False,-0.005389314778170208,-0.5389314778170208,16.147880762611756
2018-12-25,1186.03,-5.71,-0.48,1.0,False,-0.004802828680756316,-0.48028286807563164,15.952695574825604
2018-12-26,1216.27,30.26,2.55,1.0,False,0.02517720300531402,2.5177203005314017,17.24300293137184
2018-12-30,1204.54,-10.62,-0.87,4.0,False,-0.009691047048822843,-0.9691047048822843,17.478274353707423
2018-12-31,1187.28,-17.26,-1.43,1.0,False,-0.014432774716295303,-1.4432774716295302,17.947093580456887
2019-01-01,1185.91,-1.36,-0.12,1.0,False,-0.0011545642381656316,-0.11545642381656315,17.78959009416321
2019-01-02,1180.43,-5.42,-0.46,1.0,False,-0.004631633490050504,-0.4631633490050504,17.79331317168273
2019-01-03,1178.87,-1.56,-0.13,1.0,False,-0.001322426336070614,-0.1322426336070614,17.693264141525805
2019-01-06,1170.79,-7.22,-0.61,3.0,False,-0.00687761791045319,-0.687761791045319,17.799070243242262
2019-01-07,1177.46,6.67,0.57,1.0,False,0.005680841424738617,0.5680841424738617,17.88204227760602
2019-01-08,1177.07,-0.4,-0.03,1.0,False,-0.0003312763087043524,-0.03312763087043524,17.47628328084723
2019-01-09,1179.36,2.29,0.19,1.0,False,0.0019436187121215094,0.19436187121215093,17.40082009626198
2019-01-10,1180.84,1.48,0.13,1.0,False,0.0012541311702264507,0.12541311702264507,17.401575750660434
2019-01-13,1175.05,-5.78,-0.49,3.0,False,-0.004915349746817695,-0.4915349746817695,17.461864832789747
2019-01-14,1186.8,11.74,1.0,1.0,False,0.009949909552279377,0.9949909552279377,17.421690968251177
2019-01-15,1195.54,17.51,1.49,1.0,False,0.00733735672582712,0.733735672582712,16.74528962369341
2019-01-16,1187.97,-7.57,-0.63,1.0,False,-0.006351998064006479,-0.6351998064006479,16.91277290821375
2019-01-17,1187.77,-0.2,-0.02,1.0,False,-0.00016836859292049307,-0.016836859292049308,16.771443069742816
2019-01-20,1179.17,-8.6,-0.72,3.0,False,-0.007266798351055234,-0.7266798351055234,15.889043319230748
2019-01-21,1168.06,-10.86,-0.92,1.0,False,-0.00946654820271172,-0.9466548202711721,16.022731129703295
2019-01-22,1168.83,0.78,0.07,1.0,False,0.0006589955264184566,0.06589955264184566,15.744163036043087
2019-01-23,1172.98,4.15,0.35,1.0,False,0.003544270751519001,0.3544270751519001,15.73055729226456
2019-01-24,1172.78,-0.2,-0.02,1.0,False,-0.00017052042876052715,-0.017052042876052716,15.731839537172156
2019-01-27,1162.09,-10.68,-0.91,3.0,False,-0.00915689070060911,-0.9156890700609109,15.897326757449054
2019-01-28,1164.89,2.79,0.24,1.0,False,0.002406553860669621,0.24065538606696213,15.181596137115461
2019-01-29,1160.99,-3.89,-0.33,1.0,False,-0.003353572544667219,-0.3353572544667219,14.700620291943537
2019-01-30,1160.59,-0.4,-0.03,1.0,False,-0.00034459290996501036,-0.03445929099650104,14.26790573999093
2019-01-31,1161.63,1.04,0.09,1.0,False,0.0008956946969108997,0.08956946969108998,14.20735298614814
2019-02-03,1153.06,-8.57,-0.74,3.0,False,-0.007404913106876646,-0.7404913106876646,14.337769466604842
2019-02-04,1144.27,-8.85,-0.77,1.0,False,-0.007652398997601294,-0.7652398997601294,11.847044125799364
2019-02-05,1147.1,2.83,0.25,1.0,False,0.0024701392083841703,0.24701392083841703,11.84381443023904
2019-02-06,1139.72,-7.38,-0.64,1.0,False,-0.006454400101835464,-0.6454400101835464,11.896148930189016
2019-02-07,1139.57,-0.15,-0.01,1.0,False,-0.00013161993446792603,-0.013161993446792603,8.87366537804512
2019-02-10,1127.53,-12.05,-1.06,3.0,False,-0.010621598689256785,-1.0621598689256784,8.945993573444207
