date_ad,index_value,absolute_change,percentage_change,calendar_gap_days,is_long_gap,log_return,log_return_pct,rv_30d_annualized_pct,garch_11_daily_pct,garch_11_annualized_pct,egarch_11_daily_pct,egarch_11_annualized_pct,gjr_garch_11_daily_pct,gjr_garch_11_annualized_pct,hv_10d_daily_pct,hv_10d_annualized_pct,hv_30d_daily_pct,hv_30d_annualized_pct,hv_60d_daily_pct,hv_60d_annualized_pct,benchmark_vov_30d,stvv_historical,emvv_adapted,mivv_adapted_garch,mivv_adapted_egarch
2015-02-18,982.65,-4.4,-0.45,2.0,False,-0.0044676928656817,-0.4467692865681746,12.36283455206114,0.7586615711294603,12.043379078820552,0.6913251143460639,10.97444596591786,0.7535293024785261,11.961906839748885,0.34810269323787546,5.525958942115344,0.7787853743950051,12.362834552061077,,,,3.226929454620858,,0.015889933096308553,0.015923780495260925
2015-02-22,971.47,-11.18,-1.14,4.0,False,-0.0114426155876466,-1.144261558764664,12.986740226991236,0.770438779883398,12.230336471829023,0.7170125904446951,11.382222007313224,0.7703113698889458,12.228313900869836,0.49096143426434863,7.793771150322313,0.8180877376670751,12.986740226991174,,,,3.2291517684927955,,0.014954189185962054,0.01465573629137939
2015-02-23,973.95,2.48,0.26,1.0,False,0.0025495793642571,0.2549579364257188,12.920881311193805,0.9096503278207396,14.44025128465234,0.8809961318079836,13.985380024642836,0.935737800506416,14.85437707501528,0.505038492062424,8.017237515073454,0.8139390159333524,12.920881311193739,,,,3.229194247991573,,0.015831220557981366,0.01602060221832195
2015-02-24,970.77,-3.18,-0.33,1.0,False,-0.003270396596225,-0.3270396596225078,12.889312316173166,0.8641923251023709,13.718627862909328,0.8280451715409505,13.14480958935104,0.8858448216093315,14.062350589036004,0.4984661142377913,7.91290425159545,0.811950356172285,12.889312316173106,,,,3.240020039397283,,0.015802537369825318,0.015994465536341266
2015-02-25,970.62,-0.15,-0.02,1.0,False,-0.0001545284567227,-0.0154528456722721,12.79920714831711,0.8390984311444306,13.320274645875712,0.8069482823608067,12.809906856104543,0.8585816374881314,13.62956095824124,0.480738510738005,7.631487270385893,0.8062742641249312,12.799207148317048,,,,3.253775894710499,,0.01582621702591681,0.015964060452681575
2015-02-26,979.27,8.65,0.89,1.0,False,0.0088723535614399,0.8872353561439922,12.91247911122263,0.8037371486864211,12.758931689330486,0.7361293101993489,11.685690525438002,0.8196837344514681,13.01207589049975,0.5746464998263405,9.122230381885311,0.8134097270859824,12.912479111222572,,,,3.2427831573751758,,0.015875390425190906,0.01619928637686514
2015-03-01,975.67,-3.6,-0.37,3.0,False,-0.0036829816457847,-0.3682981645784749,12.992977226827277,0.8558780297734971,13.586642516307654,0.8290629573791587,13.160966438645977,0.8509888915771424,13.509029853549764,0.5847318328205352,9.282330079836793,0.8184806317264398,12.992977226827215,,,,3.237268363990796,,0.015961381181030795,0.01664352661237065
2015-03-02,984.85,9.18,0.94,1.0,False,0.0093649308263909,0.936493082639096,12.937149986411168,0.8362692336178047,13.275362527483724,0.8151282962494815,12.93976055092747,0.835338742102404,13.260591432602888,0.654646505439432,10.39219110030138,0.8149638461425344,12.93714998641111,,,,3.233058813093476,,0.015892599946123236,0.016348964914754804
2015-03-03,981.42,-3.43,-0.35,1.0,False,-0.0034888428132144,-0.3488842813214424,13.020744259867053,0.8882156781514142,14.099986769863373,0.901403834609433,14.30934226329934,0.8696387523206118,13.805087214629,0.633385757823425,10.054687195025796,0.8202297903947583,13.020744259866998,,,,3.2300702244745367,,0.01579207238417361,0.016230542998178586
2015-03-04,983.49,2.07,0.21,1.0,False,0.0021069675107576,0.2106967510757625,12.945378856619628,0.8597711651518577,13.648444124496349,0.8704320362059405,13.81768020590693,0.8479313603013131,13.460493049259886,0.6354387769755447,10.087277863705966,0.8154822162411682,12.945378856619573,,,,3.2406227338111684,,0.0157319114535769,0.01606948714113594
2015-03-09,988.77,5.28,0.54,5.0,True,0.0053542764280931,0.535427642809315,9.421160202458992,0.8226664055360221,13.059424326094348,0.8118750488187609,12.888116848997193,0.8135944716179341,12.915411839748312,0.6408006139422476,10.172394386812178,0.5934773085096485,9.421160202458923,,,,0.24935963443941941,,0.01579588634735586,0.016219638137585472
2015-03-10,984.43,-4.34,-0.44,1.0,False,-0.0043989529683077,-0.439895296830779,8.645051312568595,0.8177731584764357,12.981746437154769,0.8215521418453748,13.04173593837194,0.805794166154879,12.79158582931482,0.520973921235088,8.27020461082917,0.5445870439154484,8.645051312568524,,,,0.18359813843060035,,0.00289244290732498,0.0060453620633878135
